match_id,patch,player,rank,champion,role,win,duration_min,first_tower,first_dragon,first_baron,first_riftherald,dragon_kills,baron_kills,tower_kills,inhibitor_kills,dragon_adv,baron_adv,tower_adv,kills,deaths,assists,kda,damage,gold,cs,vision_score
TR1_1697288517,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.716666666666665,1,0,1,1,1,1,9,1,-2,1,5,4,7,11,2.142857142857143,21695,13816,236,24
TR1_1697279690,16.05,turkish taliyah,Challenger,DrMundo,JUNGLE,1,27.75,0,1,1,1,4,1,8,1,4,1,6,10,4,7,4.25,31001,14317,222,29
TR1_1697268720,16.05,turkish taliyah,Challenger,DrMundo,JUNGLE,1,30.016666666666666,1,0,1,1,2,2,11,4,0,2,10,8,0,14,22.0,33569,16033,256,24
TR1_1697255662,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,0,15.25,0,0,0,0,0,0,0,0,-2,0,-3,1,5,1,0.4,3602,5822,112,8
TR1_1697020341,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.133333333333333,1,1,1,1,4,2,10,2,4,2,7,9,5,15,4.8,34549,16263,289,24
TR1_1697009400,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,23.916666666666668,1,0,1,1,1,1,11,3,-1,1,9,6,3,13,6.333333333333333,25987,12700,195,13
TR1_1696994028,16.05,turkish taliyah,Challenger,Ambessa,JUNGLE,1,29.9,1,1,0,0,1,1,8,1,-3,0,5,6,4,17,5.75,22523,14104,233,19
TR1_1696958706,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.366666666666667,1,0,1,0,1,1,10,2,-2,1,8,6,7,7,1.8571428571428572,23752,13898,256,26
TR1_1696948878,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.2,1,1,1,0,4,1,10,2,3,1,7,7,7,12,2.7142857142857144,26679,15371,275,44
TR1_1696754450,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,0,38.03333333333333,1,0,1,1,1,1,7,1,-3,0,1,7,8,17,3.0,42371,18242,300,34
TR1_1696740026,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,0,31.466666666666665,1,0,0,0,3,0,3,0,1,-1,-6,6,7,4,1.4285714285714286,20580,14321,235,40
TR1_1696383512,16.05,turkish taliyah,Challenger,Hwei,BOTTOM,1,32.56666666666667,1,0,1,1,2,2,13,4,-1,2,10,3,7,20,3.2857142857142856,26110,13882,212,24
TR1_1696375380,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.566666666666666,1,0,1,0,3,1,10,2,1,1,8,5,4,10,3.75,18087,14259,268,29
TR1_1696365446,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,30.95,1,0,0,0,3,0,10,1,2,-1,5,7,6,13,3.3333333333333335,23081,14873,263,30
TR1_1696344625,16.05,turkish taliyah,Challenger,Karthus,JUNGLE,1,15.583333333333334,1,1,0,0,2,0,2,0,2,0,2,4,2,9,6.5,12173,8597,154,10
TR1_1696341269,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,15.516666666666667,1,0,0,0,0,0,4,0,-2,0,4,4,1,4,8.0,4961,7488,156,14
TR1_1696216855,16.05,turkish taliyah,Challenger,Zyra,JUNGLE,0,31.05,1,1,0,1,3,0,4,0,2,-2,-4,4,9,9,1.4444444444444444,21621,13778,219,29
TR1_1696209087,16.05,turkish taliyah,Challenger,Zyra,JUNGLE,1,21.066666666666666,1,1,1,0,2,1,10,2,2,1,10,8,5,9,3.4,14199,10822,180,13
TR1_1696197862,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,19.666666666666668,1,0,0,1,1,0,6,0,-1,0,6,4,1,8,12.0,11890,10763,204,18
TR1_1696176086,16.05,turkish taliyah,Challenger,Karthus,JUNGLE,0,23.75,0,1,1,0,2,1,0,0,0,1,-9,7,12,10,1.4166666666666667,27517,12700,172,14
TR1_1696166937,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,19.033333333333335,0,0,0,1,0,0,8,1,-2,0,6,6,2,9,7.5,13784,11301,205,13
TR1_1696162029,16.05,turkish taliyah,Challenger,Zyra,JUNGLE,0,31.916666666666668,0,0,1,0,0,1,3,0,-4,0,-4,3,10,12,1.5,37959,13279,254,26
TR1_1695840635,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,22.466666666666665,1,1,1,1,2,1,9,1,2,1,6,15,2,15,15.0,34680,16079,234,32
TR1_1695822172,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,22.266666666666666,1,0,1,1,1,1,7,1,0,1,7,10,2,3,6.5,19360,12119,204,27
TR1_1695256107,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.233333333333334,1,1,1,0,3,1,6,0,3,1,4,11,1,8,19.0,22384,14082,250,33
TR1_1695247746,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,15.483333333333333,1,0,0,0,1,0,2,0,0,0,1,7,0,3,10.0,8142,8346,153,15
TR1_1695236304,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,15.633333333333333,1,1,0,0,2,0,2,0,2,0,2,4,2,10,7.0,6858,8118,137,15
TR1_1694994303,16.05,turkish taliyah,Challenger,Taliyah,MIDDLE,1,36.333333333333336,0,1,1,0,4,2,11,3,3,1,6,14,3,18,10.666666666666666,48217,20212,321,34
TR1_1694972485,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,0,32.65,1,1,1,1,4,1,5,1,3,0,-6,4,5,9,2.6,23430,14079,260,29
TR1_1694604147,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,20.2,1,1,0,1,3,0,9,1,3,0,9,9,2,8,8.5,19415,12278,209,26
TR1_1694596179,16.05,turkish taliyah,Challenger,Zyra,JUNGLE,1,29.4,0,0,1,1,2,2,10,2,0,2,7,9,4,12,5.25,32146,16024,249,41
TR1_1694590282,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.45,1,0,1,1,2,1,10,2,1,1,8,13,3,11,8.0,31550,15530,259,31
TR1_1694500023,16.05,turkish taliyah,Challenger,Taliyah,UTILITY,1,27.766666666666666,1,1,0,0,4,0,8,1,4,0,5,6,3,13,6.333333333333333,20892,10900,48,105
TR1_1694481758,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,0,27.233333333333334,0,0,0,1,1,0,6,0,-1,-1,-2,2,9,10,1.3333333333333333,20793,11263,200,38
TR1_1694462292,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.266666666666666,1,0,0,0,1,0,10,1,-1,0,8,4,4,14,4.5,17641,12096,231,27
TR1_1694449165,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.266666666666666,1,0,1,1,1,1,11,2,-1,1,9,4,2,7,5.5,14376,12056,218,23
TR1_1694433671,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,6.55,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.0,1657,2805,46,6
TR1_1694312337,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.083333333333332,0,1,1,1,3,1,8,1,1,1,3,3,9,14,1.8888888888888888,23214,14185,237,32
TR1_1694049974,16.05,turkish taliyah,Challenger,Taliyah,JUNGLE,1,32.11666666666667,1,1,1,1,2,2,8,3,1,2,4,8,4,7,3.75,23855,16804,301,33
TR1_1693837182,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,22.133333333333333,1,0,0,1,0,0,9,1,-3,0,6,4,3,8,4.0,11897,10852,201,16
TR1_1693826751,16.04,turkish taliyah,Challenger,Taliyah,UTILITY,1,27.816666666666666,0,0,1,0,2,1,10,2,1,1,7,4,5,13,3.4,16916,9900,42,91
TR1_1693525883,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,39.1,0,0,0,1,3,1,11,3,1,0,7,17,6,6,3.8333333333333335,55444,21927,363,47
TR1_1692974201,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,0,22.433333333333334,0,1,0,0,1,0,1,0,-1,0,-3,6,2,3,4.5,13844,11611,214,25
TR1_1692956483,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,30.833333333333332,1,1,1,0,5,2,10,2,5,2,7,13,7,6,2.7142857142857144,41006,17386,272,39
TR1_1692950160,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,12.916666666666666,1,0,0,0,0,0,1,0,0,0,1,7,2,3,5.0,5780,7212,119,15
TR1_1692941262,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.583333333333332,0,1,1,0,3,1,10,3,3,1,8,10,4,14,6.0,28771,14509,232,23
TR1_1692933813,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,18.95,1,1,0,1,2,0,6,1,2,0,5,14,1,3,17.0,17862,13048,212,21
TR1_1692925626,16.04,turkish taliyah,Challenger,Zyra,JUNGLE,1,21.633333333333333,1,0,1,1,1,1,4,0,-1,1,2,7,2,13,10.0,14665,11872,230,36
TR1_1692918278,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,19.95,1,0,0,1,2,0,7,0,1,0,7,8,3,5,4.333333333333333,13737,11336,202,12
TR1_1692908284,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,21.85,1,0,0,1,2,0,4,0,1,0,1,9,1,8,17.0,19713,11875,195,24
TR1_1692885581,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,37.55,1,0,1,1,2,2,7,2,-2,1,2,7,5,23,6.0,45932,19022,336,28
TR1_1692877323,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.9,0,1,1,1,3,1,10,1,3,1,8,6,5,9,3.0,28731,13164,257,18
TR1_1692857639,16.04,turkish taliyah,Challenger,DrMundo,JUNGLE,1,26.75,0,1,1,0,4,1,9,2,4,1,6,12,1,4,16.0,24704,14492,204,15
TR1_1692848724,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,22.483333333333334,1,1,1,1,3,1,9,1,3,1,9,14,1,7,21.0,25195,14463,222,30
TR1_1692649909,16.04,turkish taliyah,Challenger,Zyra,JUNGLE,0,32.35,1,1,0,1,4,0,6,0,4,-1,0,4,6,9,2.1666666666666665,19691,13511,255,36
TR1_1692638098,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,30.566666666666666,1,1,0,1,3,0,9,1,2,-1,6,8,10,15,2.3,26824,14523,221,39
TR1_1692625232,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,21.233333333333334,1,1,0,0,3,0,9,2,3,0,7,4,2,12,8.0,17363,11175,201,20
TR1_1692609389,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,0,33.75,0,1,0,0,2,0,2,0,-1,-1,-8,2,8,9,1.375,19587,13031,240,45
TR1_1692590687,16.04,turkish taliyah,Challenger,Taliyah,MIDDLE,1,32.81666666666667,1,0,0,1,2,1,10,2,0,0,6,9,11,14,2.090909090909091,31551,13531,145,30
TR1_1692580708,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,0,15.25,0,0,0,0,0,0,0,0,-2,0,-3,1,6,2,0.5,6190,5049,79,11
TR1_1692559713,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,0,26.633333333333333,0,0,0,0,1,0,3,0,-2,-1,-7,4,5,5,1.8,25569,12146,215,18
TR1_1692518331,16.04,turkish taliyah,Challenger,DrMundo,JUNGLE,0,26.55,0,0,0,1,0,0,2,0,-4,-1,-8,8,4,3,2.75,22443,12044,185,26
TR1_1692514059,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,25.116666666666667,1,1,1,1,3,1,9,1,3,1,7,11,4,10,5.25,28701,14669,186,26
TR1_1692280430,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,0,37.35,0,1,0,0,3,1,5,1,0,-1,-5,7,5,9,3.2,37845,18088,315,53
TR1_1691696267,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,23.216666666666665,1,1,0,1,2,0,9,1,2,0,7,2,7,8,1.4285714285714286,12388,9963,188,15
TR1_1691680322,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.716666666666665,0,0,1,0,3,2,7,1,1,2,2,7,4,13,5.0,25563,15002,270,24
TR1_1691671418,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,26.683333333333334,1,0,1,1,3,1,10,1,2,1,8,14,3,14,9.333333333333334,41186,15793,222,32
TR1_1691660623,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,30.683333333333334,0,0,1,1,2,2,11,3,0,2,7,1,7,23,3.4285714285714284,28592,13778,248,33
TR1_1691057486,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,38.4,0,0,1,0,3,1,9,2,0,0,3,19,4,13,8.0,50841,21845,297,51
TR1_1690665662,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,39.36666666666667,1,1,0,0,4,1,9,2,2,0,4,10,3,10,6.666666666666667,68987,18742,348,47
TR1_1690650335,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.0,1,0,0,1,3,0,10,2,1,0,6,7,6,16,3.8333333333333335,30935,15375,245,33
TR1_1690636826,16.04,turkish taliyah,Challenger,Taliyah,BOTTOM,1,16.766666666666666,1,1,0,1,1,0,4,0,0,0,3,4,4,6,2.5,10848,7920,115,5
TR1_1690439212,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,26.75,1,0,1,0,3,1,9,1,2,1,6,6,4,7,3.25,20905,13109,242,44
TR1_1690346477,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.633333333333333,1,1,1,1,4,1,10,1,4,1,7,13,2,11,12.0,36443,16957,281,30
TR1_1690005915,16.04,turkish taliyah,Challenger,DrMundo,JUNGLE,1,23.983333333333334,1,1,1,1,4,1,11,3,4,1,11,5,0,8,13.0,27685,11621,244,16
TR1_1690004420,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,23.5,1,1,0,0,4,0,5,0,4,0,2,8,3,13,7.0,25044,12475,201,23
TR1_1689999337,16.04,turkish taliyah,Challenger,Karthus,JUNGLE,0,35.95,1,1,0,0,3,0,5,1,1,-1,-5,7,9,5,1.3333333333333333,43423,17980,318,24
TR1_1689996887,16.04,turkish taliyah,Challenger,Zyra,JUNGLE,1,23.116666666666667,1,1,1,1,4,1,10,2,4,1,8,12,1,5,17.0,18835,13805,222,23
TR1_1689996762,16.04,turkish taliyah,Challenger,Taliyah,JUNGLE,1,1.3166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,530,0,0
TR1_1689512446,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.933333333333334,0,1,1,0,4,1,9,1,4,1,6,7,0,12,19.0,49228,15356,301,32
TR1_1689500793,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,33.18333333333333,1,0,1,1,1,1,10,2,-2,0,7,16,7,10,3.7142857142857144,37430,18949,270,32
TR1_1689493811,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,32.016666666666666,1,1,0,0,1,0,5,0,-3,-2,-3,1,7,4,0.7142857142857143,26995,10783,224,25
TR1_1689482234,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,26.783333333333335,0,0,1,1,1,1,10,1,-1,1,9,4,4,16,5.0,22550,14526,227,28
TR1_1689476393,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,15.416666666666666,1,0,0,0,0,0,4,0,-1,0,4,6,3,6,4.0,11164,7670,101,7
TR1_1689474060,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,23.8,1,0,0,1,1,0,10,1,-1,0,9,15,5,12,5.4,30168,14338,197,26
TR1_1689468315,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,25.45,1,0,1,1,2,1,9,1,0,1,6,10,4,10,5.0,25220,14145,228,19
TR1_1689461976,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.616666666666667,1,1,0,1,4,0,9,1,3,-1,3,15,6,19,5.666666666666667,40048,17540,243,35
TR1_1688676646,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.533333333333335,1,0,0,1,0,0,9,2,-2,-1,5,7,7,13,2.857142857142857,25307,14385,231,28
TR1_1688667833,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,23.05,0,0,0,1,0,0,1,0,-2,-1,-5,5,6,6,1.8333333333333333,17593,10676,191,20
TR1_1688667165,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,1.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,508,0,0
TR1_1688653074,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,24.966666666666665,0,0,0,0,1,0,2,0,-1,-1,-9,0,9,4,0.4444444444444444,19024,9011,183,21
TR1_1688637019,16.03,turkish taliyah,Challenger,Karthus,JUNGLE,1,23.116666666666667,1,1,0,1,3,0,8,1,3,0,7,7,1,7,14.0,28455,13914,252,19
TR1_1688568338,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,20.366666666666667,1,0,0,0,1,0,9,1,-1,0,6,13,1,9,22.0,26285,12975,189,21
TR1_1688242507,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,14.866666666666667,1,0,0,0,0,0,6,0,-1,0,5,5,2,8,6.5,8331,7845,126,18
TR1_1688002020,16.03,turkish taliyah,Challenger,Taliyah,UTILITY,1,37.3,1,0,1,0,4,2,14,4,2,1,11,1,6,18,3.1666666666666665,23897,11323,56,105
TR1_1687987793,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,19.116666666666667,0,1,0,0,2,0,0,0,1,0,-4,0,2,5,2.5,8317,6871,149,31
TR1_1687980772,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,22.316666666666666,0,0,0,1,1,0,1,0,-1,-1,-7,5,2,4,4.5,10015,10030,193,24
TR1_1687969736,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,27.866666666666667,0,0,1,1,1,1,10,2,-2,1,5,11,4,17,7.0,37390,15661,247,41
TR1_1687963216,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,27.5,1,0,1,1,1,1,11,3,-2,1,8,6,4,8,3.5,18946,13276,216,41
TR1_1687945431,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.083333333333332,1,0,1,1,1,1,11,3,-1,1,8,7,3,11,6.0,16044,13211,209,34
TR1_1687938055,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,33.31666666666667,0,0,1,1,2,2,12,4,-1,2,7,13,5,14,5.4,39451,17478,218,51
TR1_1687730340,16.03,turkish taliyah,Challenger,Karma,UTILITY,0,21.416666666666668,0,1,0,0,1,0,1,0,1,0,-7,2,7,10,1.7142857142857142,8035,6571,12,44
TR1_1687678200,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.383333333333333,1,0,1,1,4,1,10,2,3,1,8,17,6,11,4.666666666666667,29618,16673,218,32
TR1_1687672642,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,26.6,0,0,0,0,1,0,4,0,-2,-1,-2,4,9,8,1.3333333333333333,21329,11131,191,27
TR1_1687657385,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.933333333333334,0,0,1,1,1,1,10,1,-2,1,6,13,3,8,7.0,46547,16248,241,43
TR1_1687652896,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,21.966666666666665,0,0,0,1,1,0,10,1,0,-1,7,8,4,11,4.75,18492,12274,181,23
TR1_1687453970,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,27.85,1,0,0,0,2,0,10,1,1,-1,7,2,3,8,3.3333333333333335,8286,13851,288,40
TR1_1687436238,16.03,turkish taliyah,Challenger,Karthus,JUNGLE,1,27.283333333333335,1,1,1,1,4,1,9,1,4,1,6,4,3,13,5.666666666666667,14965,14738,270,25
TR1_1687422074,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.833333333333332,1,0,1,1,2,1,10,2,0,1,9,4,6,10,2.3333333333333335,14263,12339,206,29
TR1_1687410070,16.03,turkish taliyah,Challenger,Ambessa,JUNGLE,0,30.733333333333334,1,0,0,0,2,0,5,1,0,-1,-2,1,7,3,0.5714285714285714,15149,11303,263,42
TR1_1687397920,16.03,turkish taliyah,Challenger,Karma,MIDDLE,1,26.733333333333334,0,0,1,0,2,1,9,1,0,1,6,9,1,15,24.0,23576,12848,197,26
TR1_1687394639,16.03,turkish taliyah,Challenger,Ambessa,JUNGLE,1,15.65,1,0,0,0,1,0,4,0,0,0,4,1,1,4,5.0,4250,6222,123,14
TR1_1687385703,16.03,turkish taliyah,Challenger,Zyra,JUNGLE,1,22.816666666666666,1,1,1,1,3,1,10,2,3,1,10,2,1,7,9.0,15445,11051,229,25
TR1_1687383694,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,128,1034,16,1
TR1_1687374580,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,22.266666666666666,1,1,0,1,3,0,10,2,3,-1,9,6,2,11,8.5,23281,12648,208,28
TR1_1687370751,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,2.6166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1129,20,0
TR1_1687366149,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,27.716666666666665,1,0,1,0,2,1,10,1,0,1,6,8,5,12,4.0,29003,15421,225,25
TR1_1687357486,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,19.483333333333334,1,1,0,1,2,0,9,1,2,0,9,8,2,12,10.0,21068,10792,178,20
TR1_1687356090,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,18.033333333333335,1,0,0,1,0,0,7,1,-2,0,6,8,1,9,17.0,16045,11124,185,22
TR1_1687252976,16.03,turkish taliyah,Challenger,Taliyah,UTILITY,1,20.05,0,0,0,0,1,0,3,0,0,0,2,5,3,17,7.333333333333333,15562,7980,33,50
TR1_1686899802,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,31.6,1,0,0,0,2,0,9,1,0,-1,3,13,6,13,4.333333333333333,24737,18268,282,34
TR1_1686790171,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,0,25.316666666666666,1,1,1,0,1,1,4,0,-1,1,-4,4,7,9,1.8571428571428572,16586,12626,209,39
TR1_1686783264,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,15.333333333333334,1,1,0,0,2,0,5,0,2,0,4,9,0,7,16.0,10194,9225,157,19
TR1_1686769074,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,28.916666666666668,0,0,1,1,3,1,8,1,2,1,3,15,0,15,30.0,35556,17331,271,32
TR1_1686751031,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,25.516666666666666,1,0,1,0,2,1,11,3,0,1,9,10,4,8,4.5,31964,14242,237,35
TR1_1686743235,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,16.116666666666667,1,0,0,1,0,0,2,0,-2,0,1,0,2,2,1.0,6606,5903,139,14
TR1_1686358240,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.5,1,1,1,1,4,1,9,1,4,1,8,9,0,10,19.0,24566,13605,234,36
TR1_1685848094,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,24.583333333333332,0,1,1,0,4,1,7,1,4,1,5,18,2,8,13.0,37772,16169,257,41
TR1_1685832520,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,27.333333333333332,1,1,0,1,3,0,10,2,3,0,9,19,5,16,7.0,48913,17895,252,32
TR1_1685822761,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,23.966666666666665,1,0,1,0,2,1,7,0,0,1,4,11,4,7,4.5,36408,11996,159,28
TR1_1685822022,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,126,626,4,0
TR1_1685811225,16.03,turkish taliyah,Challenger,Taliyah,JUNGLE,1,28.233333333333334,0,1,0,1,3,0,7,1,2,-1,4,6,4,15,5.25,22912,13940,237,33
TR1_1681359751,16.02,turkish taliyah,Challenger,Taliyah,JUNGLE,0,21.7,0,0,0,0,0,0,1,0,-3,0,-9,7,6,3,1.6666666666666667,18301,12148,152,31
TR1_1681350571,16.02,turkish taliyah,Challenger,Taliyah,JUNGLE,1,29.516666666666666,1,1,1,1,4,1,11,4,3,1,9,12,6,6,3.0,25990,18023,259,32
TR1_1681337535,16.02,turkish taliyah,Challenger,Taliyah,JUNGLE,0,34.86666666666667,0,0,0,0,0,0,4,0,-4,-2,-6,11,8,19,3.75,48352,20187,285,32
TR1_1681324370,16.02,turkish taliyah,Challenger,Ambessa,JUNGLE,1,35.416666666666664,1,1,1,1,4,1,11,4,3,0,7,17,4,11,7.0,46312,20106,245,39
TR1_1681313040,16.02,turkish taliyah,Challenger,Taliyah,JUNGLE,1,36.31666666666667,1,1,1,1,2,1,11,1,-1,-1,5,13,8,18,3.875,47966,21911,293,56
TR1_1680707889,16.01,turkish taliyah,Challenger,Taliyah,JUNGLE,1,33.45,0,1,1,0,4,1,8,1,3,0,3,13,4,11,6.0,61997,20307,330,50
TR1_1680696000,16.01,turkish taliyah,Challenger,Qiyana,JUNGLE,0,25.366666666666667,0,1,1,0,1,1,2,0,-1,1,-7,7,12,4,0.9166666666666666,16035,12301,174,35
TR1_1680684244,16.01,turkish taliyah,Challenger,Viego,JUNGLE,1,25.533333333333335,1,1,1,1,3,1,7,1,3,1,6,11,4,6,4.25,21715,12950,175,17
TR1_1680029395,16.01,turkish taliyah,Challenger,Gwen,JUNGLE,0,37.55,0,0,0,1,1,1,5,0,-3,-1,-5,21,8,10,3.875,59651,21801,279,38
TR1_1680011707,16.01,turkish taliyah,Challenger,Ambessa,JUNGLE,0,32.45,0,0,1,0,2,1,7,1,0,1,-1,10,11,16,2.3636363636363638,34795,13701,195,34
TR1_1679998196,16.01,turkish taliyah,Challenger,Sylas,JUNGLE,0,31.883333333333333,0,1,0,0,2,0,1,0,0,-1,-9,10,9,6,1.7777777777777777,27992,15593,214,24
TR1_1679988009,16.01,turkish taliyah,Challenger,Gwen,JUNGLE,1,27.883333333333333,0,1,0,0,2,1,8,1,0,0,2,8,1,8,16.0,25297,15030,251,31
TR1_1679975182,16.01,turkish taliyah,Challenger,Ambessa,JUNGLE,0,31.116666666666667,0,0,0,1,1,0,1,0,-2,-1,-9,9,5,9,3.6,30588,17963,286,22
TR1_1679739616,16.01,turkish taliyah,Challenger,Gwen,JUNGLE,1,33.65,0,0,1,0,2,1,7,1,-1,1,1,4,5,9,2.6,26724,15055,312,46
TR1_1679699478,16.01,turkish taliyah,Challenger,Ambessa,JUNGLE,1,31.266666666666666,0,0,0,0,3,1,9,1,2,0,2,6,3,16,7.333333333333333,31994,15673,274,38
TR1_1679678360,16.01,turkish taliyah,Challenger,Ambessa,JUNGLE,0,40.916666666666664,0,0,0,0,2,2,6,1,-2,1,-3,19,12,11,2.5,71827,21779,284,27
TR1_1679657823,16.01,turkish taliyah,Challenger,Taliyah,JUNGLE,0,38.45,0,1,1,1,3,2,3,0,0,2,-7,16,5,25,8.2,53317,21392,324,72
TR1_1679649683,16.01,turkish taliyah,Challenger,Taliyah,JUNGLE,0,15.183333333333334,0,1,0,0,1,0,0,0,1,0,-2,1,2,1,1.0,6287,5344,108,8
TR1_1679637770,16.01,turkish taliyah,Challenger,Taliyah,JUNGLE,1,21.583333333333332,1,1,0,1,3,0,8,1,3,0,7,10,3,13,7.666666666666667,21920,13168,210,19
